2024-08-15 03:14:42,535 INFO    StreamThr :185617 [internal.py:wandb_internal():85] W&B internal server running at pid: 185617, started at: 2024-08-15 03:14:42.534953
2024-08-15 03:14:42,536 DEBUG   HandlerThread:185617 [handler.py:handle_request():158] handle_request: status
2024-08-15 03:14:42,538 INFO    WriterThread:185617 [datastore.py:open_for_write():87] open: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031441-ad60c733-5e77-4863-bbd7-140d3a1d3222/run-ad60c733-5e77-4863-bbd7-140d3a1d3222.wandb
2024-08-15 03:14:42,538 DEBUG   SenderThread:185617 [sender.py:send():391] send: header
2024-08-15 03:14:42,539 DEBUG   SenderThread:185617 [sender.py:send():391] send: run
2024-08-15 03:14:43,293 INFO    SenderThread:185617 [dir_watcher.py:__init__():211] watching files in: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031441-ad60c733-5e77-4863-bbd7-140d3a1d3222/files
2024-08-15 03:14:43,293 INFO    SenderThread:185617 [sender.py:_start_run_threads():1200] run started: ad60c733-5e77-4863-bbd7-140d3a1d3222 with start time 1723680881.777511
2024-08-15 03:14:43,302 DEBUG   HandlerThread:185617 [handler.py:handle_request():158] handle_request: check_version
2024-08-15 03:14:43,302 DEBUG   SenderThread:185617 [sender.py:send_request():418] send_request: check_version
2024-08-15 03:14:43,813 DEBUG   HandlerThread:185617 [handler.py:handle_request():158] handle_request: run_start
2024-08-15 03:14:43,814 DEBUG   HandlerThread:185617 [system_info.py:__init__():26] System info init
2024-08-15 03:14:43,814 DEBUG   HandlerThread:185617 [system_info.py:__init__():41] System info init done
2024-08-15 03:14:43,814 INFO    HandlerThread:185617 [system_monitor.py:start():194] Starting system monitor
2024-08-15 03:14:43,814 INFO    SystemMonitor:185617 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-15 03:14:43,814 INFO    HandlerThread:185617 [system_monitor.py:probe():214] Collecting system info
2024-08-15 03:14:43,815 INFO    SystemMonitor:185617 [interfaces.py:start():188] Started cpu monitoring
2024-08-15 03:14:43,815 INFO    SystemMonitor:185617 [interfaces.py:start():188] Started disk monitoring
2024-08-15 03:14:43,816 INFO    SystemMonitor:185617 [interfaces.py:start():188] Started gpu monitoring
