2024-08-15 03:13:36,494 INFO    StreamThr :183481 [internal.py:wandb_internal():85] W&B internal server running at pid: 183481, started at: 2024-08-15 03:13:36.493779
2024-08-15 03:13:37,250 DEBUG   HandlerThread:183481 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-45-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-08-15T00:13:37.244944', 'startedAt': '2024-08-15T00:13:35.600660', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/aaderevyagin/airi_final/airi-screening-part-1/./scripts/data_generation.py', 'codePathLocal': 'scripts/data_generation.py', 'codePath': 'scripts/data_generation.py', 'git': {'remote': 'git@github.com:Komershan/airi-screening-part-1.git', 'commit': '6f26fc62997c0c9594e668d7836b807c69839d07'}, 'email': 'derevyagin102@mail.ru', 'root': '/home/aaderevyagin/airi_final/airi-screening-part-1', 'host': 'aaderevyagin-OMEN-by-HP-Laptop-16-c0xxx', 'username': 'aaderevyagin', 'executable': '/home/aaderevyagin/airi_final/venv/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3525.18575, 'min': 400.0, 'max': 4463.0}, 'cpu_freq_per_core': [{'current': 3028.667, 'min': 400.0, 'max': 4463.0}, {'current': 3208.727, 'min': 400.0, 'max': 4463.0}, {'current': 4248.234, 'min': 400.0, 'max': 4463.0}, {'current': 3931.271, 'min': 400.0, 'max': 4463.0}, {'current': 3983.211, 'min': 400.0, 'max': 4463.0}, {'current': 4082.319, 'min': 400.0, 'max': 4463.0}, {'current': 3636.845, 'min': 400.0, 'max': 4463.0}, {'current': 3442.05, 'min': 400.0, 'max': 4463.0}, {'current': 4043.24, 'min': 400.0, 'max': 4463.0}, {'current': 2690.732, 'min': 400.0, 'max': 4463.0}, {'current': 3225.765, 'min': 400.0, 'max': 4463.0}, {'current': 3912.651, 'min': 400.0, 'max': 4463.0}, {'current': 4377.274, 'min': 400.0, 'max': 4463.0}, {'current': 4379.988, 'min': 400.0, 'max': 4463.0}, {'current': 3549.9, 'min': 400.0, 'max': 4463.0}, {'current': 3694.46, 'min': 400.0, 'max': 4463.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 227.30480575561523}}, 'gpu': 'NVIDIA GeForce RTX 3070 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070 Laptop GPU', 'memory_total': 8589934592}], 'memory': {'total': 14.962696075439453}}
2024-08-15 03:13:37,250 INFO    HandlerThread:183481 [system_monitor.py:probe():224] Finished collecting system info
2024-08-15 03:13:37,250 INFO    HandlerThread:183481 [system_monitor.py:probe():227] Publishing system info
2024-08-15 03:13:37,250 INFO    HandlerThread:183481 [system_monitor.py:probe():229] Finished publishing system info
2024-08-15 03:13:37,251 DEBUG   SenderThread:183481 [sender.py:send():391] send: files
2024-08-15 03:13:37,251 INFO    SenderThread:183481 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-15 03:13:37,285 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: python_packages
2024-08-15 03:13:37,285 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: python_packages
2024-08-15 03:13:37,328 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: stop_status
2024-08-15 03:13:37,328 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-15 03:13:37,328 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: stop_status
2024-08-15 03:13:37,748 DEBUG   SenderThread:183481 [sender.py:send():391] send: telemetry
2024-08-15 03:13:37,748 DEBUG   SenderThread:183481 [sender.py:send():391] send: telemetry
2024-08-15 03:13:38,030 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/requirements.txt
2024-08-15 03:13:38,031 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/output.log
2024-08-15 03:13:38,031 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/wandb-metadata.json
2024-08-15 03:13:38,286 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-15 03:13:38,697 INFO    wandb-upload_0:183481 [upload_job.py:push():130] Uploaded file /tmp/tmpjgn_blm8wandb/cky90e7n-wandb-metadata.json
2024-08-15 03:13:39,286 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-15 03:13:40,030 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/output.log
2024-08-15 03:13:40,286 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-15 03:13:40,482 DEBUG   SenderThread:183481 [sender.py:send():391] send: telemetry
2024-08-15 03:13:40,482 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: server_info
2024-08-15 03:13:40,482 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: server_info
2024-08-15 03:13:40,731 DEBUG   SenderThread:183481 [sender.py:send():391] send: exit
2024-08-15 03:13:40,731 INFO    SenderThread:183481 [sender.py:send_exit():598] handling exit code: 0
2024-08-15 03:13:40,731 INFO    SenderThread:183481 [sender.py:send_exit():600] handling runtime: 3
2024-08-15 03:13:40,731 INFO    SenderThread:183481 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-15 03:13:40,731 INFO    SenderThread:183481 [sender.py:send_exit():606] send defer
2024-08-15 03:13:40,732 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:40,732 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-15 03:13:40,732 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:40,732 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-15 03:13:40,732 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 1
2024-08-15 03:13:40,732 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:40,732 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-15 03:13:40,732 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:40,732 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-15 03:13:40,732 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 2
2024-08-15 03:13:40,732 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:40,732 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-15 03:13:40,732 INFO    HandlerThread:183481 [system_monitor.py:finish():203] Stopping system monitor
2024-08-15 03:13:40,732 DEBUG   SystemMonitor:183481 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-15 03:13:40,733 DEBUG   SystemMonitor:183481 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-15 03:13:40,733 DEBUG   SystemMonitor:183481 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-15 03:13:40,733 INFO    HandlerThread:183481 [interfaces.py:finish():200] Joined cpu monitor
2024-08-15 03:13:40,733 INFO    HandlerThread:183481 [interfaces.py:finish():200] Joined disk monitor
2024-08-15 03:13:40,817 INFO    HandlerThread:183481 [interfaces.py:finish():200] Joined gpu monitor
2024-08-15 03:13:40,817 INFO    HandlerThread:183481 [interfaces.py:finish():200] Joined memory monitor
2024-08-15 03:13:40,817 INFO    HandlerThread:183481 [interfaces.py:finish():200] Joined network monitor
2024-08-15 03:13:40,817 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:40,817 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 2
2024-08-15 03:13:40,817 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 3
2024-08-15 03:13:40,817 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:40,817 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-15 03:13:40,818 DEBUG   SenderThread:183481 [sender.py:send():391] send: stats
2024-08-15 03:13:40,818 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:40,818 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 3
2024-08-15 03:13:40,818 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 4
2024-08-15 03:13:40,818 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:40,818 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-15 03:13:40,818 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:40,818 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 4
2024-08-15 03:13:40,818 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 5
2024-08-15 03:13:40,819 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:40,819 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-15 03:13:40,819 DEBUG   SenderThread:183481 [sender.py:send():391] send: summary
2024-08-15 03:13:40,819 INFO    SenderThread:183481 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-15 03:13:40,819 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:40,819 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 5
2024-08-15 03:13:40,819 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 6
2024-08-15 03:13:40,819 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:40,819 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-15 03:13:40,820 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:40,820 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 6
2024-08-15 03:13:40,822 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: status_report
2024-08-15 03:13:41,031 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/wandb-summary.json
2024-08-15 03:13:41,040 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 7
2024-08-15 03:13:41,040 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:41,041 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-15 03:13:41,041 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:41,041 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 7
2024-08-15 03:13:41,731 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-15 03:13:42,031 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/output.log
2024-08-15 03:13:42,031 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/config.yaml
2024-08-15 03:13:42,493 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 8
2024-08-15 03:13:42,493 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: poll_exit
2024-08-15 03:13:42,493 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:42,493 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-15 03:13:42,493 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:42,494 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 8
2024-08-15 03:13:42,494 INFO    SenderThread:183481 [job_builder.py:build():440] Attempting to build job artifact
2024-08-15 03:13:42,494 INFO    SenderThread:183481 [job_builder.py:_get_source_type():569] is repo sourced job
2024-08-15 03:13:42,495 INFO    SenderThread:183481 [job_builder.py:build():545] adding wandb-job metadata file
2024-08-15 03:13:42,498 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 9
2024-08-15 03:13:42,498 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:42,498 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-15 03:13:42,498 DEBUG   SenderThread:183481 [sender.py:send():391] send: artifact
2024-08-15 03:13:42,732 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-15 03:13:43,031 INFO    Thread-48 :183481 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/output.log
2024-08-15 03:13:43,719 INFO    SenderThread:183481 [sender.py:send_artifact():1549] sent artifact job-git_github.com_Komershan_airi-screening-part-1.git_scripts_data_generation.py - {'id': 'QXJ0aWZhY3Q6MTE1MDUzNjcxMw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNDE5NTE0Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE1MDUzNjcxMw==', 'versionIndex': 1}}}
2024-08-15 03:13:43,719 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:43,719 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 9
2024-08-15 03:13:43,719 INFO    SenderThread:183481 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-15 03:13:44,033 INFO    SenderThread:183481 [dir_watcher.py:finish():388] scan: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files
2024-08-15 03:13:44,033 INFO    SenderThread:183481 [dir_watcher.py:finish():402] scan save: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/wandb-metadata.json wandb-metadata.json
2024-08-15 03:13:44,033 INFO    SenderThread:183481 [dir_watcher.py:finish():402] scan save: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/config.yaml config.yaml
2024-08-15 03:13:44,033 INFO    SenderThread:183481 [dir_watcher.py:finish():402] scan save: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/wandb-summary.json wandb-summary.json
2024-08-15 03:13:44,035 INFO    SenderThread:183481 [dir_watcher.py:finish():402] scan save: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/requirements.txt requirements.txt
2024-08-15 03:13:44,035 INFO    SenderThread:183481 [dir_watcher.py:finish():402] scan save: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/output.log output.log
2024-08-15 03:13:44,036 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 10
2024-08-15 03:13:44,036 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: poll_exit
2024-08-15 03:13:44,036 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,036 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-15 03:13:44,038 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,038 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 10
2024-08-15 03:13:44,038 INFO    SenderThread:183481 [file_pusher.py:finish():169] shutting down file pusher
2024-08-15 03:13:44,416 DEBUG   SenderThread:183481 [sender.py:send():391] send: exit
2024-08-15 03:13:44,417 INFO    SenderThread:183481 [sender.py:send_exit():598] handling exit code: 255
2024-08-15 03:13:44,417 INFO    SenderThread:183481 [sender.py:send_exit():600] handling runtime: 10
2024-08-15 03:13:44,418 INFO    SenderThread:183481 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-15 03:13:44,418 INFO    SenderThread:183481 [sender.py:send_exit():606] send defer
2024-08-15 03:13:44,418 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,418 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-15 03:13:44,418 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,418 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-15 03:13:44,419 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 1
2024-08-15 03:13:44,419 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,419 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-15 03:13:44,419 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,419 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-15 03:13:44,419 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 2
2024-08-15 03:13:44,419 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,419 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-15 03:13:44,419 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,419 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 2
2024-08-15 03:13:44,419 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 3
2024-08-15 03:13:44,419 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,419 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-15 03:13:44,420 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,420 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 3
2024-08-15 03:13:44,420 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 4
2024-08-15 03:13:44,420 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,420 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-15 03:13:44,420 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,420 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 4
2024-08-15 03:13:44,420 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 5
2024-08-15 03:13:44,420 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,420 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-15 03:13:44,421 DEBUG   SenderThread:183481 [sender.py:send():391] send: summary
2024-08-15 03:13:44,421 INFO    SenderThread:183481 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-15 03:13:44,421 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,421 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 5
2024-08-15 03:13:44,421 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 6
2024-08-15 03:13:44,421 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,421 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-15 03:13:44,421 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,422 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 6
2024-08-15 03:13:44,422 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 7
2024-08-15 03:13:44,422 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: status_report
2024-08-15 03:13:44,422 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,422 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-15 03:13:44,422 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,422 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 7
2024-08-15 03:13:44,422 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 8
2024-08-15 03:13:44,422 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,422 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-15 03:13:44,422 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,423 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 8
2024-08-15 03:13:44,423 INFO    SenderThread:183481 [job_builder.py:build():440] Attempting to build job artifact
2024-08-15 03:13:44,423 INFO    SenderThread:183481 [job_builder.py:_get_source_type():569] is repo sourced job
2024-08-15 03:13:44,425 INFO    SenderThread:183481 [job_builder.py:build():545] adding wandb-job metadata file
2024-08-15 03:13:44,428 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 9
2024-08-15 03:13:44,428 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,429 DEBUG   SenderThread:183481 [sender.py:send():391] send: artifact
2024-08-15 03:13:44,429 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-15 03:13:44,625 INFO    wandb-upload_1:183481 [upload_job.py:push():130] Uploaded file /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/wandb-summary.json
2024-08-15 03:13:44,923 INFO    wandb-upload_2:183481 [upload_job.py:push():130] Uploaded file /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_031335-3aa0250e-3a13-4076-bb00-fee6e63e19ee/files/requirements.txt
2024-08-15 03:13:44,923 INFO    SenderThread:183481 [sender.py:send_artifact():1549] sent artifact job-git_github.com_Komershan_airi-screening-part-1.git_scripts_data_generation.py - {'id': 'QXJ0aWZhY3Q6MTE1MDUzNjcxMw==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNDE5NTE0Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE1MDUzNjcxMw==', 'versionIndex': 1}}}
2024-08-15 03:13:44,923 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,924 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 9
2024-08-15 03:13:44,924 INFO    SenderThread:183481 [sender.py:transition_state():626] send defer: 10
2024-08-15 03:13:44,924 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: defer
2024-08-15 03:13:44,924 INFO    HandlerThread:183481 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-15 03:13:44,924 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: defer
2024-08-15 03:13:44,924 INFO    SenderThread:183481 [sender.py:send_request_defer():622] handle sender defer: 10
2024-08-15 03:13:44,924 INFO    SenderThread:183481 [file_pusher.py:finish():169] shutting down file pusher
2024-08-15 03:13:45,417 DEBUG   HandlerThread:183481 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-15 03:13:45,417 DEBUG   SenderThread:183481 [sender.py:send_request():418] send_request: poll_exit
