2024-08-15 07:06:33,067 INFO    StreamThr :44954 [internal.py:wandb_internal():85] W&B internal server running at pid: 44954, started at: 2024-08-15 07:06:33.067039
2024-08-15 07:06:33,068 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: status
2024-08-15 07:06:33,069 INFO    WriterThread:44954 [datastore.py:open_for_write():87] open: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_070632-0ffdfedb-15ec-45b7-b58f-1cb7bbc3c84d/run-0ffdfedb-15ec-45b7-b58f-1cb7bbc3c84d.wandb
2024-08-15 07:06:33,069 DEBUG   SenderThread:44954 [sender.py:send():391] send: header
2024-08-15 07:06:33,069 DEBUG   SenderThread:44954 [sender.py:send():391] send: run
2024-08-15 07:06:33,668 INFO    SenderThread:44954 [dir_watcher.py:__init__():211] watching files in: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_070632-0ffdfedb-15ec-45b7-b58f-1cb7bbc3c84d/files
2024-08-15 07:06:33,668 INFO    SenderThread:44954 [sender.py:_start_run_threads():1200] run started: 0ffdfedb-15ec-45b7-b58f-1cb7bbc3c84d with start time 1723694792.156199
2024-08-15 07:06:33,673 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: check_version
2024-08-15 07:06:33,674 DEBUG   SenderThread:44954 [sender.py:send_request():418] send_request: check_version
2024-08-15 07:06:34,091 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: run_start
2024-08-15 07:06:34,092 DEBUG   HandlerThread:44954 [system_info.py:__init__():26] System info init
2024-08-15 07:06:34,092 DEBUG   HandlerThread:44954 [system_info.py:__init__():41] System info init done
2024-08-15 07:06:34,092 INFO    HandlerThread:44954 [system_monitor.py:start():194] Starting system monitor
2024-08-15 07:06:34,092 INFO    SystemMonitor:44954 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-15 07:06:34,092 INFO    HandlerThread:44954 [system_monitor.py:probe():214] Collecting system info
2024-08-15 07:06:34,093 INFO    SystemMonitor:44954 [interfaces.py:start():188] Started cpu monitoring
2024-08-15 07:06:34,093 INFO    SystemMonitor:44954 [interfaces.py:start():188] Started disk monitoring
2024-08-15 07:06:34,094 INFO    SystemMonitor:44954 [interfaces.py:start():188] Started gpu monitoring
2024-08-15 07:06:34,094 INFO    SystemMonitor:44954 [interfaces.py:start():188] Started memory monitoring
2024-08-15 07:06:34,095 INFO    SystemMonitor:44954 [interfaces.py:start():188] Started network monitoring
2024-08-15 07:06:34,102 DEBUG   HandlerThread:44954 [system_info.py:probe():152] Probing system
2024-08-15 07:06:34,102 DEBUG   HandlerThread:44954 [system_info.py:_probe_git():137] Probing git
2024-08-15 07:06:34,107 DEBUG   HandlerThread:44954 [system_info.py:_probe_git():145] Probing git done
2024-08-15 07:06:34,107 DEBUG   HandlerThread:44954 [system_info.py:probe():200] Probing system done
2024-08-15 07:06:34,107 DEBUG   HandlerThread:44954 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-45-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-08-15T04:06:34.102115', 'startedAt': '2024-08-15T04:06:32.153797', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/aaderevyagin/airi_final/airi-screening-part-1/./scripts/compare_arena.py', 'codePathLocal': 'scripts/compare_arena.py', 'codePath': 'scripts/compare_arena.py', 'git': {'remote': 'git@github.com:Komershan/airi-screening-part-1.git', 'commit': '6f26fc62997c0c9594e668d7836b807c69839d07'}, 'email': 'derevyagin102@mail.ru', 'root': '/home/aaderevyagin/airi_final/airi-screening-part-1', 'host': 'aaderevyagin-OMEN-by-HP-Laptop-16-c0xxx', 'username': 'aaderevyagin', 'executable': '/home/aaderevyagin/airi_final/venv/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2646.8164375, 'min': 400.0, 'max': 4463.0}, 'cpu_freq_per_core': [{'current': 3493.356, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3834.97, 'min': 400.0, 'max': 4463.0}, {'current': 4343.665, 'min': 400.0, 'max': 4463.0}, {'current': 3499.182, 'min': 400.0, 'max': 4463.0}, {'current': 3493.654, 'min': 400.0, 'max': 4463.0}, {'current': 3837.809, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 2643.447, 'min': 400.0, 'max': 4463.0}, {'current': 4366.32, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 4350.997, 'min': 400.0, 'max': 4463.0}, {'current': 4301.503, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 4337.306, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 228.57387924194336}}, 'gpu': 'NVIDIA GeForce RTX 3070 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070 Laptop GPU', 'memory_total': 8589934592}], 'memory': {'total': 14.962711334228516}}
2024-08-15 07:06:34,107 INFO    HandlerThread:44954 [system_monitor.py:probe():224] Finished collecting system info
2024-08-15 07:06:34,107 INFO    HandlerThread:44954 [system_monitor.py:probe():227] Publishing system info
2024-08-15 07:06:34,108 INFO    HandlerThread:44954 [system_monitor.py:probe():229] Finished publishing system info
2024-08-15 07:06:34,108 DEBUG   SenderThread:44954 [sender.py:send():391] send: files
2024-08-15 07:06:34,108 INFO    SenderThread:44954 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-15 07:06:34,142 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: python_packages
2024-08-15 07:06:34,143 DEBUG   SenderThread:44954 [sender.py:send_request():418] send_request: python_packages
2024-08-15 07:06:34,184 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: stop_status
2024-08-15 07:06:34,184 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-15 07:06:34,185 DEBUG   SenderThread:44954 [sender.py:send_request():418] send_request: stop_status
2024-08-15 07:06:34,670 INFO    Thread-36 :44954 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_070632-0ffdfedb-15ec-45b7-b58f-1cb7bbc3c84d/files/requirements.txt
2024-08-15 07:06:34,670 INFO    Thread-36 :44954 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240815_070632-0ffdfedb-15ec-45b7-b58f-1cb7bbc3c84d/files/wandb-metadata.json
2024-08-15 07:06:35,185 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-15 07:06:35,394 INFO    wandb-upload_0:44954 [upload_job.py:push():130] Uploaded file /tmp/tmpf1celfs9wandb/xsxm24wi-wandb-metadata.json
2024-08-15 07:06:39,706 DEBUG   SenderThread:44954 [sender.py:send():391] send: telemetry
2024-08-15 07:06:39,706 DEBUG   SenderThread:44954 [sender.py:send():391] send: telemetry
2024-08-15 07:06:39,707 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: status_report
2024-08-15 07:06:39,707 DEBUG   SenderThread:44954 [sender.py:send():391] send: exit
2024-08-15 07:06:39,707 INFO    SenderThread:44954 [sender.py:send_exit():598] handling exit code: 1
2024-08-15 07:06:39,707 INFO    SenderThread:44954 [sender.py:send_exit():600] handling runtime: 0
2024-08-15 07:06:39,708 INFO    SenderThread:44954 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-15 07:06:39,708 INFO    SenderThread:44954 [sender.py:send_exit():606] send defer
2024-08-15 07:06:39,708 DEBUG   SenderThread:44954 [sender.py:send_request():418] send_request: poll_exit
2024-08-15 07:06:39,709 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: defer
2024-08-15 07:06:39,709 INFO    HandlerThread:44954 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-15 07:06:39,709 DEBUG   SenderThread:44954 [sender.py:send_request():418] send_request: defer
2024-08-15 07:06:39,709 INFO    SenderThread:44954 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-15 07:06:39,709 INFO    SenderThread:44954 [sender.py:transition_state():626] send defer: 1
2024-08-15 07:06:39,709 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: defer
2024-08-15 07:06:39,709 INFO    HandlerThread:44954 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-15 07:06:39,709 DEBUG   SenderThread:44954 [sender.py:send_request():418] send_request: defer
2024-08-15 07:06:39,709 INFO    SenderThread:44954 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-15 07:06:39,709 INFO    SenderThread:44954 [sender.py:transition_state():626] send defer: 2
2024-08-15 07:06:39,709 DEBUG   HandlerThread:44954 [handler.py:handle_request():158] handle_request: defer
2024-08-15 07:06:39,709 INFO    HandlerThread:44954 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-15 07:06:39,709 INFO    HandlerThread:44954 [system_monitor.py:finish():203] Stopping system monitor
2024-08-15 07:06:39,710 DEBUG   SystemMonitor:44954 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-15 07:06:39,710 DEBUG   SystemMonitor:44954 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-15 07:06:39,710 DEBUG   SystemMonitor:44954 [system_monitor.py:_start():183] Publishing last batch of metrics
