2024-08-16 02:27:54,669 INFO    StreamThr :260727 [internal.py:wandb_internal():85] W&B internal server running at pid: 260727, started at: 2024-08-16 02:27:54.669037
2024-08-16 02:27:54,671 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: status
2024-08-16 02:27:54,673 INFO    WriterThread:260727 [datastore.py:open_for_write():87] open: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_022754-73bca3d7-f16d-40db-823c-f6656cb134cb/run-73bca3d7-f16d-40db-823c-f6656cb134cb.wandb
2024-08-16 02:27:54,673 DEBUG   SenderThread:260727 [sender.py:send():391] send: header
2024-08-16 02:27:54,676 DEBUG   SenderThread:260727 [sender.py:send():391] send: run
2024-08-16 02:27:55,367 INFO    SenderThread:260727 [dir_watcher.py:__init__():211] watching files in: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_022754-73bca3d7-f16d-40db-823c-f6656cb134cb/files
2024-08-16 02:27:55,368 INFO    SenderThread:260727 [sender.py:_start_run_threads():1200] run started: 73bca3d7-f16d-40db-823c-f6656cb134cb with start time 1723764474.668861
2024-08-16 02:27:55,376 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: check_version
2024-08-16 02:27:55,377 DEBUG   SenderThread:260727 [sender.py:send_request():418] send_request: check_version
2024-08-16 02:27:55,787 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: run_start
2024-08-16 02:27:55,800 ERROR   HandlerThread:260727 [gpu.py:is_available():381] Error initializing NVML: Driver Not Loaded
2024-08-16 02:27:55,801 DEBUG   HandlerThread:260727 [system_info.py:__init__():26] System info init
2024-08-16 02:27:55,801 DEBUG   HandlerThread:260727 [system_info.py:__init__():41] System info init done
2024-08-16 02:27:55,801 INFO    HandlerThread:260727 [system_monitor.py:start():194] Starting system monitor
2024-08-16 02:27:55,801 INFO    SystemMonitor:260727 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-16 02:27:55,801 INFO    HandlerThread:260727 [system_monitor.py:probe():214] Collecting system info
2024-08-16 02:27:55,802 INFO    SystemMonitor:260727 [interfaces.py:start():188] Started cpu monitoring
2024-08-16 02:27:55,802 INFO    SystemMonitor:260727 [interfaces.py:start():188] Started disk monitoring
2024-08-16 02:27:55,802 INFO    SystemMonitor:260727 [interfaces.py:start():188] Started memory monitoring
2024-08-16 02:27:55,803 INFO    SystemMonitor:260727 [interfaces.py:start():188] Started network monitoring
2024-08-16 02:27:55,810 DEBUG   HandlerThread:260727 [system_info.py:probe():152] Probing system
2024-08-16 02:27:55,811 DEBUG   HandlerThread:260727 [system_info.py:_probe_git():137] Probing git
2024-08-16 02:27:55,816 DEBUG   HandlerThread:260727 [system_info.py:_probe_git():145] Probing git done
2024-08-16 02:27:55,816 DEBUG   HandlerThread:260727 [system_info.py:probe():200] Probing system done
2024-08-16 02:27:55,816 DEBUG   HandlerThread:260727 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-40-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-08-15T23:27:55.810353', 'startedAt': '2024-08-15T23:27:54.664876', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/aaderevyagin/airi_final/airi-screening-part-1/./algorithms/in_context_learning/AD.py', 'codePathLocal': 'algorithms/in_context_learning/AD.py', 'codePath': 'algorithms/in_context_learning/AD.py', 'git': {'remote': 'git@github.com:Komershan/airi-screening-part-1.git', 'commit': '9bd04645b835810220e6c408b3d220101a158cc7'}, 'email': 'derevyagin102@mail.ru', 'root': '/home/aaderevyagin/airi_final/airi-screening-part-1', 'host': 'aaderevyagin-OMEN-by-HP-Laptop-16-c0xxx', 'username': 'aaderevyagin', 'executable': '/home/aaderevyagin/airi_final/venv/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2611.9986875, 'min': 400.0, 'max': 4463.0}, 'cpu_freq_per_core': [{'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3514.013, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3482.48, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3512.653, 'min': 400.0, 'max': 4463.0}, {'current': 3756.815, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3513.658, 'min': 400.0, 'max': 4463.0}, {'current': 3499.466, 'min': 400.0, 'max': 4463.0}, {'current': 4391.977, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3512.843, 'min': 400.0, 'max': 4463.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 231.05015563964844}}, 'memory': {'total': 14.970542907714844}}
2024-08-16 02:27:55,816 INFO    HandlerThread:260727 [system_monitor.py:probe():224] Finished collecting system info
2024-08-16 02:27:55,816 INFO    HandlerThread:260727 [system_monitor.py:probe():227] Publishing system info
2024-08-16 02:27:55,816 INFO    HandlerThread:260727 [system_monitor.py:probe():229] Finished publishing system info
2024-08-16 02:27:55,817 DEBUG   SenderThread:260727 [sender.py:send():391] send: files
2024-08-16 02:27:55,817 INFO    SenderThread:260727 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-16 02:27:55,851 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: python_packages
2024-08-16 02:27:55,851 DEBUG   SenderThread:260727 [sender.py:send_request():418] send_request: python_packages
2024-08-16 02:27:55,893 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: stop_status
2024-08-16 02:27:55,893 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 02:27:55,893 DEBUG   SenderThread:260727 [sender.py:send_request():418] send_request: stop_status
2024-08-16 02:27:56,303 DEBUG   SenderThread:260727 [sender.py:send():391] send: telemetry
2024-08-16 02:27:56,303 DEBUG   SenderThread:260727 [sender.py:send():391] send: telemetry
2024-08-16 02:27:56,369 INFO    Thread-12 :260727 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_022754-73bca3d7-f16d-40db-823c-f6656cb134cb/files/output.log
2024-08-16 02:27:56,369 INFO    Thread-12 :260727 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_022754-73bca3d7-f16d-40db-823c-f6656cb134cb/files/requirements.txt
2024-08-16 02:27:56,369 INFO    Thread-12 :260727 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_022754-73bca3d7-f16d-40db-823c-f6656cb134cb/files/wandb-metadata.json
2024-08-16 02:27:56,683 INFO    wandb-upload_0:260727 [upload_job.py:push():130] Uploaded file /tmp/tmpseo4jj2bwandb/oipe446z-wandb-metadata.json
2024-08-16 02:27:56,852 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 02:27:57,042 DEBUG   SenderThread:260727 [sender.py:send():391] send: exit
2024-08-16 02:27:57,042 INFO    SenderThread:260727 [sender.py:send_exit():598] handling exit code: 1
2024-08-16 02:27:57,043 INFO    SenderThread:260727 [sender.py:send_exit():600] handling runtime: 1
2024-08-16 02:27:57,043 INFO    SenderThread:260727 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 02:27:57,043 INFO    SenderThread:260727 [sender.py:send_exit():606] send defer
2024-08-16 02:27:57,043 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: defer
2024-08-16 02:27:57,043 INFO    HandlerThread:260727 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-16 02:27:57,044 DEBUG   SenderThread:260727 [sender.py:send_request():418] send_request: defer
2024-08-16 02:27:57,044 INFO    SenderThread:260727 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-16 02:27:57,044 INFO    SenderThread:260727 [sender.py:transition_state():626] send defer: 1
2024-08-16 02:27:57,044 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: defer
2024-08-16 02:27:57,044 INFO    HandlerThread:260727 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-16 02:27:57,044 DEBUG   SenderThread:260727 [sender.py:send_request():418] send_request: defer
2024-08-16 02:27:57,044 INFO    SenderThread:260727 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-16 02:27:57,044 INFO    SenderThread:260727 [sender.py:transition_state():626] send defer: 2
2024-08-16 02:27:57,044 DEBUG   HandlerThread:260727 [handler.py:handle_request():158] handle_request: defer
2024-08-16 02:27:57,044 INFO    HandlerThread:260727 [handler.py:handle_request_defer():184] handle defer: 2
