2024-08-16 03:53:25,268 INFO    StreamThr :11007 [internal.py:wandb_internal():85] W&B internal server running at pid: 11007, started at: 2024-08-16 03:53:25.267674
2024-08-16 03:53:25,269 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: status
2024-08-16 03:53:25,270 INFO    WriterThread:11007 [datastore.py:open_for_write():87] open: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_035325-581aeddb-2e78-4eb7-b987-0f7f5237b7b2/run-581aeddb-2e78-4eb7-b987-0f7f5237b7b2.wandb
2024-08-16 03:53:25,270 DEBUG   SenderThread:11007 [sender.py:send():391] send: header
2024-08-16 03:53:25,271 DEBUG   SenderThread:11007 [sender.py:send():391] send: run
2024-08-16 03:53:26,084 INFO    SenderThread:11007 [dir_watcher.py:__init__():211] watching files in: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_035325-581aeddb-2e78-4eb7-b987-0f7f5237b7b2/files
2024-08-16 03:53:26,084 INFO    SenderThread:11007 [sender.py:_start_run_threads():1200] run started: 581aeddb-2e78-4eb7-b987-0f7f5237b7b2 with start time 1723769605.267478
2024-08-16 03:53:26,089 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: check_version
2024-08-16 03:53:26,090 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: check_version
2024-08-16 03:53:26,461 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: run_start
2024-08-16 03:53:26,473 ERROR   HandlerThread:11007 [gpu.py:is_available():381] Error initializing NVML: Driver Not Loaded
2024-08-16 03:53:26,473 DEBUG   HandlerThread:11007 [system_info.py:__init__():26] System info init
2024-08-16 03:53:26,473 DEBUG   HandlerThread:11007 [system_info.py:__init__():41] System info init done
2024-08-16 03:53:26,473 INFO    HandlerThread:11007 [system_monitor.py:start():194] Starting system monitor
2024-08-16 03:53:26,473 INFO    SystemMonitor:11007 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-16 03:53:26,473 INFO    HandlerThread:11007 [system_monitor.py:probe():214] Collecting system info
2024-08-16 03:53:26,473 INFO    SystemMonitor:11007 [interfaces.py:start():188] Started cpu monitoring
2024-08-16 03:53:26,474 INFO    SystemMonitor:11007 [interfaces.py:start():188] Started disk monitoring
2024-08-16 03:53:26,475 INFO    SystemMonitor:11007 [interfaces.py:start():188] Started memory monitoring
2024-08-16 03:53:26,475 INFO    SystemMonitor:11007 [interfaces.py:start():188] Started network monitoring
2024-08-16 03:53:26,481 DEBUG   HandlerThread:11007 [system_info.py:probe():152] Probing system
2024-08-16 03:53:26,482 DEBUG   HandlerThread:11007 [system_info.py:_probe_git():137] Probing git
2024-08-16 03:53:26,486 DEBUG   HandlerThread:11007 [system_info.py:_probe_git():145] Probing git done
2024-08-16 03:53:26,486 DEBUG   HandlerThread:11007 [system_info.py:probe():200] Probing system done
2024-08-16 03:53:26,486 DEBUG   HandlerThread:11007 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-40-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-08-16T00:53:26.481309', 'startedAt': '2024-08-16T00:53:25.264859', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/aaderevyagin/airi_final/airi-screening-part-1/./scripts/compare_arena.py', 'codePathLocal': 'scripts/compare_arena.py', 'codePath': 'scripts/compare_arena.py', 'git': {'remote': 'git@github.com:Komershan/airi-screening-part-1.git', 'commit': '9bd04645b835810220e6c408b3d220101a158cc7'}, 'email': 'derevyagin102@mail.ru', 'root': '/home/aaderevyagin/airi_final/airi-screening-part-1', 'host': 'aaderevyagin-OMEN-by-HP-Laptop-16-c0xxx', 'username': 'aaderevyagin', 'executable': '/home/aaderevyagin/airi_final/venv/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2431.7183125, 'min': 400.0, 'max': 4463.0}, 'cpu_freq_per_core': [{'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3502.373, 'min': 400.0, 'max': 4463.0}, {'current': 4193.22, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 1449.41, 'min': 400.0, 'max': 4463.0}, {'current': 3513.071, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3513.579, 'min': 400.0, 'max': 4463.0}, {'current': 4391.963, 'min': 400.0, 'max': 4463.0}, {'current': 1647.506, 'min': 400.0, 'max': 4463.0}, {'current': 3510.507, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 3511.021, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 400.0, 'min': 400.0, 'max': 4463.0}, {'current': 4379.379, 'min': 400.0, 'max': 4463.0}], 'disk': {'/': {'total': 937.3305015563965, 'used': 230.77120208740234}}, 'memory': {'total': 14.970542907714844}}
2024-08-16 03:53:26,486 INFO    HandlerThread:11007 [system_monitor.py:probe():224] Finished collecting system info
2024-08-16 03:53:26,486 INFO    HandlerThread:11007 [system_monitor.py:probe():227] Publishing system info
2024-08-16 03:53:26,487 INFO    HandlerThread:11007 [system_monitor.py:probe():229] Finished publishing system info
2024-08-16 03:53:26,488 DEBUG   SenderThread:11007 [sender.py:send():391] send: files
2024-08-16 03:53:26,488 INFO    SenderThread:11007 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-16 03:53:26,521 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: python_packages
2024-08-16 03:53:26,522 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: python_packages
2024-08-16 03:53:26,562 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: stop_status
2024-08-16 03:53:26,562 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-16 03:53:26,563 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: stop_status
2024-08-16 03:53:26,895 DEBUG   SenderThread:11007 [sender.py:send():391] send: telemetry
2024-08-16 03:53:26,895 DEBUG   SenderThread:11007 [sender.py:send():391] send: telemetry
2024-08-16 03:53:26,896 DEBUG   SenderThread:11007 [sender.py:send():391] send: exit
2024-08-16 03:53:26,896 INFO    SenderThread:11007 [sender.py:send_exit():598] handling exit code: 1
2024-08-16 03:53:26,896 INFO    SenderThread:11007 [sender.py:send_exit():600] handling runtime: 0
2024-08-16 03:53:26,896 INFO    SenderThread:11007 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 03:53:26,896 INFO    SenderThread:11007 [sender.py:send_exit():606] send defer
2024-08-16 03:53:26,896 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: defer
2024-08-16 03:53:26,896 INFO    HandlerThread:11007 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-16 03:53:26,897 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: defer
2024-08-16 03:53:26,897 INFO    SenderThread:11007 [sender.py:send_request_defer():622] handle sender defer: 0
2024-08-16 03:53:26,897 INFO    SenderThread:11007 [sender.py:transition_state():626] send defer: 1
2024-08-16 03:53:26,897 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: defer
2024-08-16 03:53:26,897 INFO    HandlerThread:11007 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-16 03:53:26,897 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: defer
2024-08-16 03:53:26,897 INFO    SenderThread:11007 [sender.py:send_request_defer():622] handle sender defer: 1
2024-08-16 03:53:26,897 INFO    SenderThread:11007 [sender.py:transition_state():626] send defer: 2
2024-08-16 03:53:26,897 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: defer
2024-08-16 03:53:26,897 INFO    HandlerThread:11007 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-16 03:53:26,897 INFO    HandlerThread:11007 [system_monitor.py:finish():203] Stopping system monitor
2024-08-16 03:53:26,897 INFO    HandlerThread:11007 [interfaces.py:finish():200] Joined cpu monitor
2024-08-16 03:53:26,897 INFO    HandlerThread:11007 [interfaces.py:finish():200] Joined disk monitor
2024-08-16 03:53:26,897 DEBUG   SystemMonitor:11007 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-16 03:53:26,897 INFO    HandlerThread:11007 [interfaces.py:finish():200] Joined memory monitor
2024-08-16 03:53:26,897 DEBUG   SystemMonitor:11007 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-16 03:53:26,897 INFO    HandlerThread:11007 [interfaces.py:finish():200] Joined network monitor
2024-08-16 03:53:26,897 DEBUG   SystemMonitor:11007 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-16 03:53:26,898 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: defer
2024-08-16 03:53:26,898 INFO    SenderThread:11007 [sender.py:send_request_defer():622] handle sender defer: 2
2024-08-16 03:53:26,898 INFO    SenderThread:11007 [sender.py:transition_state():626] send defer: 3
2024-08-16 03:53:26,898 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: defer
2024-08-16 03:53:26,898 INFO    HandlerThread:11007 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-16 03:53:26,898 DEBUG   SenderThread:11007 [sender.py:send():391] send: stats
2024-08-16 03:53:26,898 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: defer
2024-08-16 03:53:26,898 INFO    SenderThread:11007 [sender.py:send_request_defer():622] handle sender defer: 3
2024-08-16 03:53:26,898 INFO    SenderThread:11007 [sender.py:transition_state():626] send defer: 4
2024-08-16 03:53:26,898 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: defer
2024-08-16 03:53:26,898 INFO    HandlerThread:11007 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-16 03:53:26,899 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: defer
2024-08-16 03:53:26,899 INFO    SenderThread:11007 [sender.py:send_request_defer():622] handle sender defer: 4
2024-08-16 03:53:26,899 INFO    SenderThread:11007 [sender.py:transition_state():626] send defer: 5
2024-08-16 03:53:26,899 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: defer
2024-08-16 03:53:26,899 INFO    HandlerThread:11007 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-16 03:53:26,899 DEBUG   SenderThread:11007 [sender.py:send():391] send: summary
2024-08-16 03:53:26,899 INFO    SenderThread:11007 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-08-16 03:53:26,899 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: defer
2024-08-16 03:53:26,899 INFO    SenderThread:11007 [sender.py:send_request_defer():622] handle sender defer: 5
2024-08-16 03:53:26,899 INFO    SenderThread:11007 [sender.py:transition_state():626] send defer: 6
2024-08-16 03:53:26,899 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: defer
2024-08-16 03:53:26,899 INFO    HandlerThread:11007 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-16 03:53:26,899 DEBUG   SenderThread:11007 [sender.py:send_request():418] send_request: defer
2024-08-16 03:53:26,899 INFO    SenderThread:11007 [sender.py:send_request_defer():622] handle sender defer: 6
2024-08-16 03:53:26,901 DEBUG   HandlerThread:11007 [handler.py:handle_request():158] handle_request: status_report
2024-08-16 03:53:27,086 INFO    Thread-12 :11007 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_035325-581aeddb-2e78-4eb7-b987-0f7f5237b7b2/files/wandb-metadata.json
2024-08-16 03:53:27,087 INFO    Thread-12 :11007 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_035325-581aeddb-2e78-4eb7-b987-0f7f5237b7b2/files/requirements.txt
2024-08-16 03:53:27,087 INFO    Thread-12 :11007 [dir_watcher.py:_on_file_created():271] file/dir created: /home/aaderevyagin/airi_final/airi-screening-part-1/wandb/run-20240816_035325-581aeddb-2e78-4eb7-b987-0f7f5237b7b2/files/output.log
